2026-05-24 00:00:12 | INFO     | ============================================================
2026-05-24 00:00:12 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:00:12 | INFO     | ============================================================
2026-05-24 00:00:12 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:00:12 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:00:12 | INFO     | 
============================================================
2026-05-24 00:00:12 | INFO     | MODO: SYNC TRADES
2026-05-24 00:00:12 | INFO     | ============================================================

2026-05-24 00:00:22 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:00:52 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:01:00 | INFO     | ============================================================
2026-05-24 00:01:00 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:01:00 | INFO     | ============================================================
2026-05-24 00:01:00 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:01:00 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:01:00 | INFO     | 
============================================================
2026-05-24 00:01:00 | INFO     | MODO: SYNC TRADES
2026-05-24 00:01:00 | INFO     | ============================================================

2026-05-24 00:01:12 | INFO     | ============================================================
2026-05-24 00:01:12 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:01:12 | INFO     | ============================================================
2026-05-24 00:01:12 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:01:12 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:01:12 | INFO     | 
============================================================
2026-05-24 00:01:12 | INFO     | MODO: SYNC TRADES
2026-05-24 00:01:12 | INFO     | ============================================================

2026-05-24 00:01:22 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:01:30 | INFO     | ============================================================
2026-05-24 00:01:30 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:01:30 | INFO     | ============================================================
2026-05-24 00:01:30 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:01:30 | INFO     | ðŸš€ Ejecutando modo: PRODUCTION
2026-05-24 00:01:30 | INFO     | 
============================================================
2026-05-24 00:01:30 | INFO     | MODO: PRODUCCIÃ“N
2026-05-24 00:01:30 | INFO     | ============================================================

2026-05-24 00:01:30 | INFO     | ðŸ“¥ Cargando datos para producciÃ³n...
2026-05-24 00:01:30 | INFO     | PASO 1: CARGANDO DATOS
2026-05-24 00:01:30 | INFO     | ------------------------------------------------------------
2026-05-24 00:01:30 | INFO     |   -> Runtime data policy: use_cache=False, cache_expiry_hours=0.08333333333333333
2026-05-24 00:01:53 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:01:56 | INFO     | ============================================================
2026-05-24 00:01:56 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:01:56 | INFO     | ============================================================
2026-05-24 00:01:56 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:01:56 | INFO     | ðŸš€ Ejecutando modo: PRODUCTION
2026-05-24 00:01:56 | INFO     | 
============================================================
2026-05-24 00:01:56 | INFO     | MODO: PRODUCCIÃ“N
2026-05-24 00:01:56 | INFO     | ============================================================

2026-05-24 00:01:56 | INFO     | ðŸ“¥ Cargando datos para producciÃ³n...
2026-05-24 00:01:56 | INFO     | PASO 1: CARGANDO DATOS
2026-05-24 00:01:56 | INFO     | ------------------------------------------------------------
2026-05-24 00:01:56 | INFO     |   -> Runtime data policy: use_cache=False, cache_expiry_hours=0.08333333333333333
2026-05-24 00:02:00 | INFO     | ============================================================
2026-05-24 00:02:00 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:02:00 | INFO     | ============================================================
2026-05-24 00:02:00 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:02:00 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:02:00 | INFO     | 
============================================================
2026-05-24 00:02:00 | INFO     | MODO: SYNC TRADES
2026-05-24 00:02:00 | INFO     | ============================================================

2026-05-24 00:02:11 | INFO     | ============================================================
2026-05-24 00:02:11 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:02:11 | INFO     | ============================================================
2026-05-24 00:02:11 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:02:11 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:02:11 | INFO     | 
============================================================
2026-05-24 00:02:11 | INFO     | MODO: SYNC TRADES
2026-05-24 00:02:11 | INFO     | ============================================================

2026-05-24 00:02:22 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:02:52 | WARNING  | Runtime monitor omitido por fallo de autorizacion/conexion MT5: MT5 initialize failed: (-6, 'Terminal: Authorization failed')
2026-05-24 00:03:00 | INFO     | ============================================================
2026-05-24 00:03:00 | INFO     | TRADING PIPELINE INICIADO
2026-05-24 00:03:00 | INFO     | ============================================================
2026-05-24 00:03:00 | INFO     | ðŸ“ Directorios de trabajo configurados
2026-05-24 00:03:00 | INFO     | ðŸš€ Ejecutando modo: SYNC_TRADES
2026-05-24 00:03:00 | INFO     | 
============================================================
2026-05-24 00:03:00 | INFO     | MODO: SYNC TRADES
2026-05-24 00:03:00 | INFO     | ============================================================

2026-05-24 00:03:11 | INFO     | ============================================================
